timestamp,temp definition °c,dew point definition °c,rel hum definition %,wind_u,wind_v,pm25,upwind_pm25,transport_potential,wind_alignment
2023-11-18 13:00:00+00:00,0.0,-2.5,83.0,3.5386087947594578,-7.947845481490629,6.0,5.931150258663096,-6.336760131736103,-0.8616039629975822
2023-11-18 14:00:00+00:00,2.1,-1.0,80.0,2.249510543438649,-9.743700647852352,5.5,5.439199290241154,-5.842405022345075,-0.7707285543056753
2023-11-18 15:00:00+00:00,4.4,0.0,73.0,-2.2258437878816775,-8.306962106085987,5.0,4.0,-1.159621785844717,-0.4220798711245231
2023-11-18 16:00:00+00:00,5.6,-1.8,59.0,-3.6154988341868863,-11.127361240653295,4.0,4.0,-0.9687243785129362,-0.37712697088252656
2023-11-18 17:00:00+00:00,6.7,-1.9,54.0,-5.782820701641253,-13.623471831096117,4.0,4.0,0.06474408050138299,-0.2999705451798359
2023-11-18 18:00:00+00:00,7.8,-2.4,48.0,-6.705458022144829,-16.59659099674549,5.0,4.383082085998077,-0.2341016716887429,-0.3156035364507371
2023-11-18 19:00:00+00:00,8.1,-3.0,45.0,-4.348159957722347,-16.22755388165635,4.0,4.0,-2.2653076746734007,-0.4220798711245231
2023-11-18 20:00:00+00:00,7.7,-2.5,48.0,-7.6873225541326216,-17.266009149445157,4.0,5.0,0.41251467353938065,-0.2842461799749931
2023-11-18 21:00:00+00:00,7.1,-2.0,53.0,-7.53624229567648,-14.790708301526907,5.0,4.0,1.2303878499966574,-0.2365728691012684
2023-11-18 22:00:00+00:00,6.3,-3.4,50.0,-8.262699505031678,-15.539877634317117,5.0,4.0,1.6106263738135478,-0.22053116250115937
2023-11-18 23:00:00+00:00,5.5,-4.1,50.0,-6.705458022144829,-16.59659099674549,6.0,5.0,-0.2341016716887429,-0.3156035364507371
2023-11-19 00:00:00+00:00,4.6,-3.7,55.0,-7.057724971069676,-15.135340043512056,6.0,5.380813354635068,0.6558273350738519,-0.26843523063017516
2023-11-19 01:00:00+00:00,4.6,-2.9,58.0,-8.910158695943942,-14.82899430214654,7.0,7.379167716250123,2.482615670699872,-0.17202263378466104
2023-11-19 02:00:00+00:00,4.3,-2.4,62.0,-8.403540973867443,-15.804761912174792,8.0,8.37952235123329,1.6380802324580965,-0.22053116250115948
2023-11-19 03:00:00+00:00,3.9,-1.9,66.0,-6.759648522864437,-15.924733964727217,7.0,9.0,0.0756805805860761,-0.2999705451798359
2023-11-19 04:00:00+00:00,3.5,-1.4,70.0,-5.6622136028157515,-14.750570738655785,8.0,9.383986247305762,-0.48233019635089425,-0.3311403918271153
2023-11-19 05:00:00+00:00,3.4,-0.9,73.0,-3.8564037720275572,-14.392294811707119,8.0,9.390332096967018,-2.0091121638472433,-0.4220798711245232
2023-11-19 06:00:00+00:00,3.3,-0.7,75.0,-1.194033675642918,-13.647867363856914,8.0,9.404312335869292,-4.17649357532146,-0.5628998283174727
2023-11-19 07:00:00+00:00,3.0,-0.6,77.0,0.45369345713251663,-12.992080751248245,9.0,8.832978740406618,-5.442443289349709,-0.651532236933958
2023-11-19 08:00:00+00:00,2.7,-1.1,76.0,-0.4153040107597591,-11.89275084152724,8.0,10.227899264738992,-4.215937706017964,-0.6019928202431313
2023-11-19 09:00:00+00:00,2.3,-1.1,78.0,1.0975488643103564,-10.442479901366871,7.0,10.848537735381138,-5.050278133870181,-0.6978974540582334
2023-11-19 10:00:00+00:00,1.9,-0.9,82.0,-0.7045403848156684,-10.075396907624224,7.0,9.62374168155605,-3.2464306136639665,-0.5761076368501203
2023-11-19 11:00:00+00:00,1.4,-0.6,86.0,-0.676637795318018,-9.676371287520293,6.0,10.247483363112101,-3.117859104211928,-0.5761076368501203
2023-11-19 12:00:00+00:00,2.1,-0.1,86.0,-1.7677094549546108,-11.160878248725057,6.0,8.991113216919143,-2.685726652801951,-0.5083949550279985
2023-11-19 13:00:00+00:00,2.7,0.3,85.0,-2.518678738970389,-12.957478821509163,5.0,8.97712085634188,-2.687925198616402,-0.4801966166290267
2023-11-19 14:00:00+00:00,4.4,1.2,80.0,-3.959931390068566,-14.778665142222746,5.0,6.390332096967018,-2.063048060863276,-0.42207987112452316
2023-11-19 15:00:00+00:00,6.4,1.4,71.0,3.596872251147239,-16.921953492694836,4.0,3.4369697684462532,-9.860783498492264,-0.7610040294508134
2023-11-19 16:00:00+00:00,6.5,-0.7,60.0,18.597053785118643,-14.529610817685533,4.0,2.5417384372390304,-21.853716888108476,-0.9453946534027342
2023-11-19 17:00:00+00:00,5.8,-2.2,56.0,16.548225825741163,-12.928890981838823,4.0,2.5417384372390304,-19.446104010605,-0.9453946534027342
2023-11-19 18:00:00+00:00,5.5,-3.0,54.0,15.523811846052425,-12.128531063915466,4.0,3.0000000000000004,-18.242297571853257,-0.9453946534027341
2023-11-19 19:00:00+00:00,5.2,-3.8,52.0,15.760215072134443,-12.313229506513164,4.0,3.0000000000000004,-18.52009905771905,-0.9453946534027341
2023-11-19 20:00:00+00:00,5.1,-4.3,51.0,13.712195531829702,-11.505898213389058,4.0,2.9999999999999996,-16.801223037769432,-0.9468162041768586
2023-11-19 21:00:00+00:00,4.5,-4.6,51.0,11.892549817311725,-8.640443208699358,5.0,3.0000000000000004,-13.41030871840246,-0.9428212848703211
2023-11-19 22:00:00+00:00,2.9,-5.3,55.0,11.546519142684359,-2.8788705576360476,6.0,3.60456603362308,-8.23955898863851,-0.8403815715098917
2023-11-19 23:00:00+00:00,1.9,-5.8,57.0,14.378193193978237,-2.5352633939371834,7.0,3.613850210935461,-9.349591738532721,-0.8078639040497049
2023-11-20 00:00:00+00:00,1.4,-5.7,59.0,12.967758166845536,-4.719877977894227,7.0,3.5898601041965077,-10.54355353710392,-0.881437273383092
2023-11-20 01:00:00+00:00,1.0,-5.4,63.0,11.867953338454878,-4.794964395723678,6.0,3.5847737320553903,-10.061783786074061,-0.8929956667950285
2023-11-20 02:00:00+00:00,0.2,-5.2,67.0,9.02104915954472,-3.2833933759264187,5.0,3.5898601041965077,-7.334645938854902,-0.8814372733830922
2023-11-20 03:00:00+00:00,0.1,-4.9,69.0,8.65135526344487,-2.4807362023529906,5.0,4.599762341923885,-6.454427371827014,-0.8551141904296142
2023-11-20 04:00:00+00:00,-0.8,-4.9,74.0,8.594761112364223,0.30013567164150834,5.0,4.638765564343312,-4.01363138191272,-0.6874246121363
2023-11-20 05:00:00+00:00,-1.4,-5.8,72.0,8.660254037844387,4.999999999999999,4.5,6.0,0.03134877391095982,-0.30108404907895514
2023-11-20 06:00:00+00:00,-2.4,-6.8,72.0,6.122295146001595,3.9758649556096977,4.0,7.321833024929807,0.40490384566611226,-0.2536739901687618
2023-11-20 07:00:00+00:00,-3.3,-7.2,74.0,5.4091846272187825,1.4493866525741161,4.0,5.320079135305744,-1.4324224000725223,-0.5232431002249012
2023-11-20 08:00:00+00:00,-3.7,-7.4,76.0,5.386845871403051,0.37668495821827663,3.5,4.642446011909188,-2.35197747150564,-0.6642677044817282
2023-11-20 09:00:00+00:00,-4.0,-7.7,76.0,6.1,-1.4940690949597709e-15,3.0,5.269888192689125,-3.033424223995912,-0.7097439987906279
2023-11-20 10:00:00+00:00,-4.4,-7.8,77.0,6.0916401620029,0.31924933308195735,3.0,5.562494472745269,-2.7522899437150983,-0.6759491086322917
2023-11-20 11:00:00+00:00,-4.7,-7.9,79.0,5.756767679519667,0.7068421917498553,3.0,5.943086387319717,-2.249492524370318,-0.6280239779139344
2023-11-20 12:00:00+00:00,-5.0,-8.0,80.0,5.78587149150698,0.40458754771592675,3.0,5.927338035727563,-2.5261980249505016,-0.6642677044817281
2023-11-20 13:00:00+00:00,-3.9,-8.9,68.0,9.706975700031006,4.734408385322037,5.0,5.345781685015912,-0.7195920119093477,-0.3629915969826587
2023-11-20 14:00:00+00:00,-2.1,-9.9,55.0,9.38459713474939,6.818308926592688,5.0,4.679087921260921,1.248689584621503,-0.20556862848417876
2023-11-20 15:00:00+00:00,-0.9,-10.2,49.0,6.888619804400326,7.924450592339106,4.0,3.6738855411083824,3.449571714806024,0.007678055062312811
2023-11-20 16:00:00+00:00,0.1,-10.0,47.0,2.872969203935618,7.893418014601631,4.0,3.6409673558507483,5.4195616154444455,0.3465763786323144
2023-11-20 17:00:00+00:00,0.5,-8.9,49.0,1.8126854560771768,9.325458242752807,4.0,3.6240311175586855,7.189244095735155,0.48019661662902646
2023-11-20 18:00:00+00:00,0.7,-7.9,53.0,0.33852511801426044,9.694091022085228,4.0,4.216670426291342,8.242140061592858,0.601992820243131
2023-11-20 19:00:00+00:00,0.7,-7.9,53.0,-0.7844016847289241,8.96575228282571,3.0,3.596801762729619,8.168653710984938,0.6866163590680531
2023-11-20 20:00:00+00:00,0.4,-8.5,51.0,6.184466335694133e-16,10.1,4.0,3.6049861243363166,8.762644729267064,0.6271445681145608
2023-11-20 21:00:00+00:00,-0.3,-8.2,55.0,0.41345405431925736,7.889173324561134,5.0,3.0000000000000004,6.638953205913195,0.5891399574157036
2023-11-20 22:00:00+00:00,-1.1,-7.3,63.0,2.4969567032169007,10.81550771911611,6.0,3.0,8.141717789862595,0.45141323262131045
2023-11-20 23:00:00+00:00,-0.9,-6.8,64.0,3.615498834186885,11.127361240653295,5.0,4.0,7.8560467401381855,0.37712697088252667
2023-11-21 00:00:00+00:00,-0.4,-6.6,63.0,3.856403772027559,14.392294811707119,5.0,4.0,10.568867995663549,0.42207987112452305
2023-11-21 01:00:00+00:00,0.4,-5.1,67.0,1.81879526085717,17.304680979407955,4.0,4.384822503015389,14.108888375664993,0.5495205550441866
2023-11-21 02:00:00+00:00,0.8,-3.8,71.0,0.6805401856987711,19.488121126872368,4.0,5.608335213145671,16.569250639284608,0.601992820243131
2023-11-21 03:00:00+00:00,1.3,-3.0,73.0,-1.8564173205251204,21.21894706935418,4.0,5.193603525459239,19.33248044933102,0.6866163590680531
2023-11-21 04:00:00+00:00,1.8,-3.1,70.0,-4.693901286263002,24.148028712812536,4.0,5.174582274377185,23.284749827008405,0.7510476953965692
2023-11-21 05:00:00+00:00,2.2,-2.2,73.0,-8.564993994132676,22.31257219328312,4.5,4.072035730436195,23.617355976231117,0.8398393949244742
2023-11-21 06:00:00+00:00,2.0,-1.9,75.0,-8.278299634496436,21.56570785208536,5.0,3.0,22.826816864056013,0.8398393949244742
2023-11-21 07:00:00+00:00,1.6,-2.6,74.0,-7.0011888377517755,24.416047076833298,5.0,3.4204176062065685,24.664653590985466,0.7984820102779392
2023-11-21 08:00:00+00:00,1.5,-3.7,69.0,-4.903791181177201,25.227818614604963,5.0,3.0,24.325937827403084,0.7510476953965691
2023-11-21 09:00:00+00:00,1.5,-3.2,71.0,-6.023855200431727,24.16036358427231,5.0,4.0,23.956814440388,0.7802183077766807
2023-11-21 10:00:00+00:00,1.6,-2.9,72.0,-5.803737202071718,25.13874767145907,4.0,4.584186157326137,24.69618844452255,0.7707285543056754
2023-11-21 11:00:00+00:00,1.7,-3.0,71.0,-5.247247372854982,26.99474754481076,5.0,4.5872911371885925,26.02970000986711,0.7510476953965691
2023-11-21 12:00:00+00:00,1.9,-3.0,70.0,-7.725424859373684,23.77641290737884,5.0,4.576546025106679,24.46986430073766,0.8157728854463988
2023-11-21 13:00:00+00:00,2.7,-2.1,70.0,-3.144229059852802,25.60769071234611,5.0,5.0,23.780510792395024,0.7089659627232237
2023-11-21 14:00:00+00:00,3.5,-2.0,67.0,-4.051652644541978,25.581128021414067,6.0,5.0,24.20871131854373,0.7304518005606508
2023-11-21 15:00:00+00:00,4.0,-1.5,67.0,-5.037357477940782,25.914957643018326,6.0,5.587291137188592,24.988512009472426,0.751047695396569
2023-11-21 16:00:00+00:00,4.3,0.2,75.0,-5.037357477940782,25.914957643018326,7.0,5.587291137188592,24.988512009472426,0.751047695396569
2023-11-21 17:00:00+00:00,4.0,1.5,84.0,-4.827467583026584,24.8351677412259,7.0,6.5872911371885925,23.947324009077747,0.7510476953965691
2023-11-21 18:00:00+00:00,4.2,2.3,87.0,-4.140555199671022,21.30130988081431,6.0,6.0,20.53979964414969,0.7510476953965692
2023-11-21 19:00:00+00:00,4.0,2.8,92.0,-4.594848367072482,21.61706197621711,6.0,5.585734891559392,21.03965467301619,0.7610040294508134
2023-11-21 20:00:00+00:00,4.1,2.9,92.0,-4.678013043399585,22.008321016510628,5.0,5.585734891559392,21.420462902392043,0.7610040294508134
2023-11-21 21:00:00+00:00,4.3,3.1,92.0,-5.467434840552492,21.928683413837522,4.0,4.582644669493328,21.743935998103172,0.7802183077766809
2023-11-21 22:00:00+00:00,4.6,3.5,93.0,-4.197797898283985,21.595798035848606,5.0,4.5872911371885925,20.823760007893693,0.7510476953965691
2023-11-21 23:00:00+00:00,4.8,4.0,95.0,-3.1453120816974773,22.38005835355949,5.0,5.184015317808871,20.980792362682052,0.7198185134880608
2023-11-22 00:00:00+00:00,5.3,4.5,94.0,-3.3007672123488705,20.840223986557408,5.0,5.180854489198867,19.72215478074412,0.7304518005606508
2023-11-22 01:00:00+00:00,6.0,4.7,92.0,-14.417009614261444,12.981133763361854,5.0,5.532863599648749,18.43161238563088,0.9470842052520492
2023-11-22 02:00:00+00:00,6.3,4.9,90.0,-15.459257596345672,7.539983724772129,5.0,6.0,17.172325722597208,0.9128357640364999
2023-11-22 03:00:00+00:00,6.8,5.3,90.0,-15.492137046601176,4.736421616508332,5.0,6.496400268886518,16.118508320224212,0.8620908880469587
2023-11-22 04:00:00+00:00,6.7,5.6,93.0,-12.610916492298433,5.35301646030305,5.0,6.5053493104623135,13.699868910063449,0.8983677004208362
2023-11-22 05:00:00+00:00,6.6,5.8,95.0,-8.302838622659698,5.39192644664877,4.0,6.279902873530496,9.741983015639754,0.9368088149544223
2023-11-22 06:00:00+00:00,6.5,5.9,96.0,-3.631923997916374,7.128052193506943,3.0,6.1263021491624885,7.990309556435603,0.8810069344974713
2023-11-22 07:00:00+00:00,6.5,6.0,97.0,-2.4724035165450196,6.1194134401407965,3.0,5.141086282023708,6.5386166566327155,0.8473530996194256
2023-11-22 08:00:00+00:00,6.6,6.1,97.0,-2.5423467985414616,4.98963653545486,3.0,4.563151074581244,5.593216689504922,0.8810069344974711
2023-11-22 09:00:00+00:00,6.7,6.4,98.0,-2.899999999999999,5.022947341949744,4.0,6.117528936509236,5.799971500306833,0.8979951272279434
2023-11-22 10:00:00+00:00,6.5,6.2,98.0,2.2043642384652358e-16,3.6,4.0,6.4199444973452655,3.123318913402122,0.6271445681145608
2023-11-22 11:00:00+00:00,6.4,6.2,98.0,3.9467090073008158,-1.4364846019678081,4.0,7.359440416786031,-3.2089075982490196,-0.8814372733830922
2023-11-22 12:00:00+00:00,5.8,5.6,99.0,9.359244484304625,-4.976398565530443,4.0,5.1381042888953745,-8.971656589767237,-0.9210932957636793
2023-11-22 13:00:00+00:00,6.2,5.6,96.0,10.738715006927036,-6.2000000000000055,3.0,5.0,-10.719225999846609,-0.9282286171935159
2023-11-22 14:00:00+00:00,6.1,4.9,92.0,12.297560733739024,-7.100000000000006,4.0,8.0,-12.275242677243696,-0.9282286171935159
2023-11-22 15:00:00+00:00,7.0,5.2,88.0,16.194675050768996,-9.350000000000009,4.0,5.127361375585605,-16.165284370736416,-0.9282286171935159
2023-11-22 16:00:00+00:00,6.9,5.0,88.0,15.542919229139411,-12.586407820996756,3.0,2.9999999999999996,-18.649047990856126,-0.9462495471790943
2023-11-22 17:00:00+00:00,6.7,4.6,87.0,18.021344974357813,-12.618681599723022,4.0,5.0,-19.909526499320638,-0.9411035939872521
2023-11-22 18:00:00+00:00,7.0,4.0,81.0,17.7242052096693,-11.075312622473984,3.0,5.558255926087465,-18.4227547365644,-0.9342330350359596
2023-11-22 19:00:00+00:00,6.9,2.8,75.0,16.08692140215929,-13.026932094731643,4.0,6.538960378368759,-19.301764670536095,-0.9462495471790944
2023-11-22 20:00:00+00:00,6.4,1.7,72.0,15.760215072134443,-12.313229506513164,4.0,7.000000000000001,-18.52009905771905,-0.9453946534027341
2023-11-22 21:00:00+00:00,5.8,0.6,69.0,13.75548351778838,-11.138970921582128,4.0,7.077920756737515,-16.504407471907673,-0.9462495471790944
2023-11-22 22:00:00+00:00,5.0,0.3,72.0,8.272407703894485,-7.988571260278472,3.0,6.050045491965508,-10.718043435354742,-0.9461983301102783
2023-11-22 23:00:00+00:00,4.5,0.0,73.0,5.727564927611033,-5.727564927611036,4.0,7.044465804966385,-7.496843452398888,-0.945322971349424
2023-11-23 00:00:00+00:00,3.9,0.1,76.0,2.1727182418122895,-5.377666356487367,5.0,7.460549916501884,-4.083238893695981,-0.8473530996194258
2023-11-23 01:00:00+00:00,4.5,0.1,73.0,1.8231676225768576,-12.972511700514572,6.0,7.0,-6.697812312186535,-0.7198185134880609
2023-11-23 02:00:00+00:00,4.1,0.2,75.0,1.8649195528648772,-13.269592121137043,5.0,4.428369543573245,-6.851197326969434,-0.7198185134880609
2023-11-23 03:00:00+00:00,3.5,-0.3,76.0,2.782101799396176,-11.15840085217396,5.0,5.324377847005145,-6.880628867439476,-0.7802183077766806
2023-11-23 04:00:00+00:00,2.5,-0.4,81.0,-0.7233926648055635,-8.268415994161488,4.0,5.999999999999999,-2.5302844288443875,-0.5628998283174727
2023-11-23 05:00:00+00:00,3.1,-0.4,78.0,-4.033014550459515,-8.268905225952334,4.5,6.5,0.5216773543665726,-0.2525425133137162
2023-11-23 06:00:00+00:00,3.4,-0.2,78.0,-6.0799102253210915,-8.68301166946331,5.0,6.999999999999999,2.249200282746627,-0.1066343214879095
2023-11-23 07:00:00+00:00,3.3,0.2,80.0,-7.582869291715808,-10.062807426595889,5.0,6.618956469415404,3.1016693794060446,-0.07372532096535248
2023-11-23 08:00:00+00:00,3.2,0.4,82.0,-6.446665096301567,-12.652292643474821,6.0,6.379845700057969,1.0525004499971415,-0.23657286910126826
2023-11-23 09:00:00+00:00,3.2,0.4,82.0,-6.4500000000000055,-11.171727708819255,6.0,7.0,1.6281111893068156,-0.1882511284373155
2023-11-23 10:00:00+00:00,3.3,0.5,82.0,-9.714324518212134,-7.86650488812297,6.0,8.396877876884044,5.916620164574168,0.15689981747782056
2023-11-23 11:00:00+00:00,3.2,0.4,82.0,-9.381644114564255,-10.792346997185641,8.0,9.384044953291417,4.478395770144153,-0.007678055062312811
2023-11-23 12:00:00+00:00,3.9,0.5,79.0,-9.604319015080266,-12.292967756264865,9.0,12.14500657963548,4.103456880382247,-0.05723462634134735
2023-11-23 13:00:00+00:00,5.1,0.7,73.0,-10.55000000000001,-18.273136019851652,10.0,15.758370990948391,2.66303458095921,-0.1882511284373156
2023-11-23 14:00:00+00:00,5.3,1.1,74.0,-9.819513688075341,-20.132986637101336,10.0,17.380275273206053,1.2701709497620908,-0.25254251331371613
2023-11-23 15:00:00+00:00,5.9,1.3,72.0,-8.564993994132687,-22.312572193283113,9.0,17.0,-0.7296007400497694,-0.3311403918271152
2023-11-23 16:00:00+00:00,6.8,0.9,66.0,-4.552242932670723,-28.741730711318507,9.0,15.796445286767659,-6.916340318277593,-0.5083949550279985
2023-11-23 17:00:00+00:00,7.1,1.1,66.0,-5.803737202071724,-25.13874767145907,10.0,16.999999999999996,-4.368930102497906,-0.4514132326213101
2023-11-23 18:00:00+00:00,7.1,1.2,66.0,-4.693901286262998,-24.148028712812536,10.0,16.0,-5.009315142876024,-0.4801966166290268
2023-11-23 19:00:00+00:00,8.1,0.5,59.0,-2.048159954569969,-23.41057540515602,11.0,15.0,-7.164058322631702,-0.5628998283174727
2023-11-23 20:00:00+00:00,7.9,-0.1,57.0,2.1950977286207127,-20.884959802733743,11.0,11.272806603071706,-10.100556267740362,-0.6978974540582334
2023-11-23 21:00:00+00:00,7.5,-0.3,58.0,-3.3065463576978533e-15,-18.0,9.0,5.8256378151351464,-6.960609885113573,-0.6271445681145605
2023-11-23 22:00:00+00:00,6.5,-1.5,57.0,3.229856104604898,-18.317424206027074,6.0,4.0,-10.061948540252214,-0.7408625849387446
2023-11-23 23:00:00+00:00,5.5,-1.4,61.0,10.441781494009573,-20.49315005633246,7.0,3.4732755565741584,-17.554179012131314,-0.8810069344974711
2023-11-24 00:00:00+00:00,3.7,-3.0,61.0,10.2147862441398,-20.04764679423828,6.0,3.4732755565741584,-17.172566424911068,-0.8810069344974711
2023-11-24 01:00:00+00:00,3.2,-3.7,61.0,5.409318042642674,-20.187849769441527,5.0,2.8874981122691694,-12.795154565841422,-0.7894703991929926
2023-11-24 02:00:00+00:00,2.1,-3.6,66.0,4.838437911993349,-19.405914525519933,5.0,2.4414592823350483,-11.966311073807784,-0.7802183077766807
2023-11-24 03:00:00+00:00,1.4,-4.0,67.0,7.567053187001421,-18.729113862249104,5.0,2.4605499165018836,-14.220935457354969,-0.8473530996194258
2023-11-24 04:00:00+00:00,0.7,-4.7,67.0,8.241056103943642,-17.67300184721467,4.0,2.4681211238822294,-14.434105448923862,-0.8683367807297514
2023-11-24 05:00:00+00:00,0.0,-5.6,66.0,9.100000000000001,-15.761662348876781,3.5,1.981149902927401,-14.487112061168808,-0.8979951272279436
2023-11-24 06:00:00+00:00,-0.7,-6.6,64.0,8.700000000000001,-15.06884202584923,3.0,1.481149902927401,-13.850315926611938,-0.8979951272279436
2023-11-24 07:00:00+00:00,-1.2,-7.4,63.0,7.900000000000002,-13.68320137979413,3.0,1.481149902927401,-12.5767236574982,-0.8979951272279438
2023-11-24 08:00:00+00:00,-1.6,-7.5,64.0,9.711087304571787,-9.377888001196467,2.0,2.0,-12.582050989329481,-0.9461983301102784
2023-11-24 09:00:00+00:00,-2.1,-7.1,69.0,8.642763284627167,-4.403707847473605,3.0,2.0,-8.11850298228793,-0.917104209313262
2023-11-24 10:00:00+00:00,-2.7,-8.2,66.0,10.074920287558198,-2.141490415422927,2.0,2.9999999999999996,-6.868015800285953,-0.8246250770961415
2023-11-24 11:00:00+00:00,-3.5,-9.4,63.0,9.700776466210565,-3.151973342624466,2.0,3.189716763625355,-7.558644020761698,-0.8688049844285421
2023-11-24 12:00:00+00:00,-3.8,-10.1,62.0,8.939733772226367,-2.5634274090980904,3.0,3.5997623419238844,-6.669574950887917,-0.8551141904296142
2023-11-24 13:00:00+00:00,-2.9,-9.5,60.0,12.569373835729534,-2.9018686010358627,2.0,3.6069284954234084,-8.768159730831748,-0.8326301379059542
2023-11-24 14:00:00+00:00,-2.6,-9.6,59.0,11.492994510719601,0.40134421207876114,2.0,3.9162966930299357,-5.367065219999568,-0.6874246121362999
2023-11-24 15:00:00+00:00,-1.8,-9.0,58.0,6.1385314081469815,1.4171916423663495,2.0,4.65718440678053,-1.8230459305317297,-0.5504764742591575
2023-11-24 16:00:00+00:00,-1.6,-8.4,60.0,5.3740115370177595,-5.374011537017762,2.0,4.522232902483192,-7.0340753380532774,-0.9453229713494241
2023-11-24 17:00:00+00:00,-1.0,-7.4,62.0,-2.49674704627738,-6.859756131737131,3.0,3.769869140773587,-0.3501580098479285,-0.3465763786323146
2023-11-24 18:00:00+00:00,0.8,-9.0,48.0,5.0210894749888935,-18.738961030007925,3.0,3.443749056134585,-11.876842037192516,-0.7894703991929926
2023-11-24 19:00:00+00:00,0.7,-10.1,44.0,11.764203156324577,-18.115284267621167,4.0,3.4891733451974236,-17.854201321731466,-0.9125219777335603
2023-11-24 20:00:00+00:00,0.5,-9.9,46.0,9.322189155871982,-15.514728142708234,4.0,3.4838090711961582,-14.596526493604651,-0.9031129994168388
2023-11-24 21:00:00+00:00,0.3,-10.4,44.0,9.99173865325505,-16.62904563362098,4.0,3.4838090711961582,-15.644895799775147,-0.9031129994168388
2023-11-24 22:00:00+00:00,-0.1,-10.1,47.0,6.4470636200730125,-15.188330081965269,5.0,3.463051109510092,-11.818852067991784,-0.8546086923517393
2023-11-24 23:00:00+00:00,-0.5,-9.6,50.0,4.7207382396287665,-13.710019346190096,6.0,3.453191592375041,-9.655162013804375,-0.824046882561835
2023-11-25 00:00:00+00:00,-1.0,-9.3,53.0,2.049291492027022,-12.938717261796304,7.0,3.430470648447261,-6.893276623610948,-0.7304518005606508
2023-11-25 01:00:00+00:00,-1.1,-9.0,55.0,-0.4536934571325099,-12.992080751248245,7.0,4.409299754912998,-4.605646233465003,-0.6019928202431313
2023-11-25 02:00:00+00:00,-1.5,-8.2,60.0,-1.0981623586204938,-12.552053195955994,6.0,5.6172493434771695,-3.841154675113167,-0.5628998283174728
2023-11-25 03:00:00+00:00,-1.8,-7.4,66.0,-2.951447126315947,-11.837607860567156,7.0,5.391541325237947,-1.855769166128572,-0.43681308062084684
2023-11-25 04:00:00+00:00,-1.9,-6.6,70.0,-3.2870018728020116,-12.267257993871167,6.0,5.780664193934036,-1.7124647302590594,-0.4220798711245233
2023-11-25 05:00:00+00:00,-2.0,-6.2,73.0,-3.8593065023401296,-12.623222778712066,5.5,5.888042703601975,-1.3223341237727346,-0.39223227032119007
2023-11-25 06:00:00+00:00,-2.0,-6.0,74.0,-3.8593065023401296,-12.623222778712066,5.0,6.0,-1.3223341237727346,-0.39223227032119007
2023-11-25 07:00:00+00:00,-2.0,-6.0,74.0,-3.9863192274368235,-12.26862906020748,5.0,6.386962989999891,-1.068080725027084,-0.3771269708825265
2023-11-25 08:00:00+00:00,-2.1,-6.2,74.0,-2.951447126315947,-11.837607860567156,5.0,6.783082650475896,-1.855769166128572,-0.43681308062084684
2023-11-25 09:00:00+00:00,-2.1,-6.1,74.0,-2.5157314588948934,-11.835585968879046,5.0,6.970438126017194,-2.256806613809036,-0.4658758797781788
2023-11-25 10:00:00+00:00,-2.3,-5.9,76.0,-3.1834742547610038,-11.88088766335554,4.0,6.390332096967018,-1.6585288332430252,-0.42207987112452316
2023-11-25 11:00:00+00:00,-2.5,-5.9,78.0,-1.4613175600806911,-10.397814721786487,4.0,6.600316035998503,-2.6732058088259634,-0.5222639670890833
2023-11-25 12:00:00+00:00,-2.8,-5.8,80.0,-0.33852511801425733,-9.694091022085228,4.0,6.999999999999999,-3.436520651123887,-0.6019928202431313
2023-11-25 13:00:00+00:00,-2.1,-5.2,79.0,-1.4195656297926713,-10.100734301164016,5.0,8.0,-2.5968285000023648,-0.5222639670890833
2023-11-25 14:00:00+00:00,-0.4,-4.3,75.0,-4.233054505599809,-10.477177556604698,5.0,7.149246257994232,-0.1477848541945702,-0.31560353645073713
2023-11-25 15:00:00+00:00,1.2,-3.5,71.0,-5.819930246483615,-9.685990497933867,6.0,6.758335432500246,1.6215928947345977,-0.17202263378466107
2023-11-25 16:00:00+00:00,2.4,-4.0,63.0,-4.99349409255476,-13.719512263474263,6.0,7.384934570386792,-0.700316019695857,-0.3465763786323146
2023-11-25 17:00:00+00:00,3.1,-4.0,60.0,-3.914050452601384,-13.649916082324129,5.0,7.38916581252528,-1.6688718249625407,-0.40721809201067544
2023-11-25 18:00:00+00:00,3.5,-3.9,58.0,-5.094649670456407,-12.609700422108308,5.0,8.0,-0.177864957260721,-0.31560353645073713
2023-11-25 19:00:00+00:00,3.6,-4.1,57.0,-7.281961780139784,-9.663489671572243,5.0,8.0,2.9785872611756457,-0.07372532096535252
2023-11-25 20:00:00+00:00,3.5,-4.5,56.0,-9.03932442880394,-7.584893794301164,6.0,8.0,5.403030643666437,0.14057468844434745
2023-11-25 21:00:00+00:00,2.8,-4.1,61.0,-9.359244484304625,-4.976398565530443,5.0,7.581858569423563,6.706769164034294,0.3322402147928285
2023-11-25 22:00:00+00:00,1.7,-4.1,65.0,-10.771960632878907,-5.727553065987868,5.0,9.0,7.719111679360222,0.3322402147928284
2023-11-25 23:00:00+00:00,1.7,-4.0,66.0,-9.663489671572243,-7.281961780139786,6.0,9.0,6.09578313852341,0.18940173769761237
2023-11-26 00:00:00+00:00,1.9,-4.0,65.0,-7.9195959492893335,-7.919595949289331,6.0,10.0,4.2409815557051465,0.05840661755319526
